step,body,x,y
103,2,11.5150,-18.4716
103,3,-23.5026,-18.0915
103,4,3.9754,-19.9057
103,5,11.2410,5.7706
103,6,-7.4444,-11.0302
103,7,-14.2322,9.7719
103,8,-1.4720,2.7092
104,0,-9.7336,9.0088
104,1,-5.7517,7.4962
104,2,11.4297,-18.4631
104,3,-23.5671,-18.1082
104,4,4.0391,-19.9623
104,5,11.2517,5.6866
104,6,-7.4514,-11.0912
104,7,-14.2753,9.7394
104,8,-1.5152,2.7333
105,0,-9.7199,8.9131
105,1,-5.8375,7.5340
105,2,11.3441,-18.4546
105,3,-23.6315,-18.1248
105,4,4.1030,-20.0188
105,5,11.2622,5.6026
105,6,-7.4583,-11.1522
105,7,-14.3174,9.7067
105,8,-1.5586,2.7576
106,0,-9.7064,8.8172
106,1,-5.9241,7.5718
106,2,11.2581,-18.4461
106,3,-23.6958,-18.1414
106,4,4.1670,-20.0752
106,5,11.2726,5.5185
106,6,-7.4651,-11.2131
106,7,-14.3585,9.6738
106,8,-1.6023,2.7821
107,0,-9.6930,8.7212
107,1,-6.0117,7.6096
107,2,11.1717,-18.4377
107,3,-23.7601,-18.1579
107,4,4.2312,-20.1315
107,5,11.2827,5.4343
107,6,-7.4719,-11.2739
107,7,-14.3986,9.6406
107,8,-1.6462,2.8068
108,0,-9.6796,8.6251
108,1,-6.1004,7.6475
108,2,11.0849,-18.4292
108,3,-23.8243,-18.1743
108,4,4.2955,-20.1876
108,5,11.2926,5.3500
108,6,-7.4785,-11.3347
108,7,-14.4377,9.6071
108,8,-1.6904,2.8317
109,0,-9.6662,8.5288
109,1,-6.1902,7.6854
109,2,10.9976,-18.4208
109,3,-23.8884,-18.1907
109,4,4.3601,-20.2436
109,5,11.3024,5.2657
109,6,-7.4850,-11.3953
109,7,-14.4759,9.5734
109,8,-1.7348,2.8567
110,0,-9.6528,8.4323
110,1,-6.2813,7.7233
110,2,10.9099,-18.4125
110,3,-23.9525,-18.2071
110,4,4.4249,-20.2995
110,5,11.3119,5.1814
110,6,-7.4915,-11.4558
110,7,-14.5131,9.5395
110,8,-1.7795,2.8819
111,0,-9.6392,8.3357
111,1,-6.3738,7.7612
111,2,10.8217,-18.4042
111,3,-24.0165,-18.2234
111,4,4.4898,-20.3552
111,5,11.3212,5.0970
111,6,-7.4978,-11.5163
111,7,-14.5494,9.5053
111,8,-1.8244,2.9073
112,0,-9.6254,8.2390
112,1,-6.4679,7.7991
112,2,10.7331,-18.3960
112,3,-24.0804,-18.2396
112,4,4.5550,-20.4107
112,5,11.3304,5.0125
112,6,-7.5041,-11.5766
112,7,-14.5848,9.4708
112,8,-1.8697,2.9328
113,0,-9.6115,8.1422
113,1,-6.5636,7.8369
113,2,10.6440,-18.3878
113,3,-24.1442,-18.2558
113,4,4.6204,-20.4661
113,5,11.3393,4.9280
113,6,-7.5103,-11.6369
113,7,-14.6194,9.4360
113,8,-1.9151,2.9586
114,0,-9.5972,8.0453
114,1,-6.6613,7.8746
114,2,10.5544,-18.3798
114,3,-24.2080,-18.2720
114,4,4.6861,-20.5214
114,5,11.3481,4.8434
114,6,-7.5164,-11.6971
114,7,-14.6530,9.4010
114,8,-1.9609,2.9845
115,0,-9.5826,7.9483
115,1,-6.7610,7.9122
115,2,10.4642,-18.3719
115,3,-24.2717,-18.2881
115,4,4.7520,-20.5764
115,5,11.3567,4.7587
115,6,-7.5224,-11.7572
115,7,-14.6859,9.3657
115,8,-2.0070,3.0106
116,0,-9.5675,7.8513
116,1,-6.8630,7.9495
116,2,10.3736,-18.3641
116,3,-24.3353,-18.3041
116,4,4.8181,-20.6313
116,5,11.3650,4.6740
116,6,-7.5283,-11.8172
116,7,-14.7179,9.3301
116,8,-2.0533,3.0369
117,0,-9.5519,7.7542
117,1,-6.9674,7.9863
117,2,10.2823,-18.3564
117,3,-24.3989,-18.3201
117,4,4.8846,-20.6860
117,5,11.3732,4.5893
117,6,-7.5341,-11.8771
117,7,-14.7491,9.2943
117,8,-2.1000,3.0633
118,0,-9.5358,7.6572
118,1,-7.0745,8.0227
118,2,10.1906,-18.3489
118,3,-24.4623,-18.3360
118,4,4.9512,-20.7404
118,5,11.3812,4.5045
118,6,-7.5398,-11.9369
118,7,-14.7795,9.2582
118,8,-2.1469,3.0900
119,0,-9.5190,7.5602
119,1,-7.1845,8.0583
119,2,10.0982,-18.3416
119,3,-24.5257,-18.3519
119,4,5.0182,-20.7947
119,5,11.3890,4.4196
119,6,-7.5455,-11.9967
119,7,-14.8091,9.2218
119,8,-2.1942,3.1168
120,0,-9.5014,7.4634
120,1,-7.2977,8.0930
120,2,10.0052,-18.3344
120,3,-24.5891,-18.3678
120,4,5.0855,-20.8487
120,5,11.3966,4.3347
120,6,-7.5511,-12.0563
120,7,-14.8379,9.1851
120,8,-2.2417,3.1438
121,0,-9.4831,7.3668
121,1,-7.4143,8.1263
121,2,9.9116,-18.3275
121,3,-24.6523,-18.3835
121,4,5.1531,-20.9025
121,5,11.4040,4.2497
121,6,-7.5565,-12.1159
121,7,-14.8659,9.1482
121,8,-2.2896,3.1709
122,0,-9.4638,7.2705
122,1,-7.5344,8.1581
122,2,9.8174,-18.3209
122,3,-24.7155,-18.3993
122,4,5.2209,-20.9560
122,5,11.4112,4.1647
122,6,-7.5619,-12.1753
122,7,-14.8932,9.1110
122,8,-2.3378,3.1983
123,0,-9.4436,7.1746
123,1,-7.6583,8.1879
123,2,9.7226,-18.3145
123,3,-24.7787,-18.4150
123,4,5.2892,-21.0092
123,5,11.4183,4.0796
123,6,-7.5672,-12.2347
123,7,-14.9198,9.0735
123,8,-2.3864,3.2258
124,0,-9.4224,7.0793
124,1,-7.7860,8.2152
124,2,9.6270,-18.3085
124,3,-24.8417,-18.4306
124,4,5.3577,-21.0621
124,5,11.4251,3.9945
124,6,-7.5724,-12.2940
124,7,-14.9456,9.0358
124,8,-2.4353,3.2536
125,0,-9.4002,6.9847
125,1,-7.9175,8.2396
125,2,9.5308,-18.3028
125,3,-24.9047,-18.4462
125,4,5.4266,-21.1147
125,5,11.4318,3.9094
125,6,-7.5776,-12.3532
125,7,-14.9707,8.9977
125,8,-2.4846,3.2815
126,0,-9.3769,6.8910
126,1,-8.0528,8.2604
126,2,9.4339,-18.2974
126,3,-24.9676,-18.4617
126,4,5.4959,-21.1670
126,5,11.4383,3.8241
126,6,-7.5826,-12.4122
126,7,-14.9951,8.9595
126,8,-2.5342,3.3096
127,0,-9.3527,6.7982
127,1,-8.1917,8.2774
127,2,9.3363,-18.2925
127,3,-25.0305,-18.4771
127,4,5.5655,-21.2189
127,5,11.4446,3.7389
127,6,-7.5876,-12.4713
127,7,-15.0187,8.9209
127,8,-2.5842,3.3378
128,0,-9.3276,6.7065
128,1,-8.3339,8.2898
128,2,9.2379,-18.2881
128,3,-25.0933,-18.4926
128,4,5.6355,-21.2704
128,5,11.4507,3.6536
128,6,-7.5924,-12.5302
128,7,-15.0417,8.8821
128,8,-2.6346,3.3663
129,0,-9.3017,6.6160
129,1,-8.4790,8.2976
129,2,9.1388,-18.2841
129,3,-25.1560,-18.5079
129,4,5.7058,-21.3215
129,5,11.4566,3.5682
129,6,-7.5972,-12.5890
129,7,-15.0639,8.8430
129,8,-2.6854,3.3949
130,0,-9.2752,6.5268
130,1,-8.6264,8.3002
130,2,9.0390,-18.2807
130,3,-25.2186,-18.5233
130,4,5.7766,-21.3722
130,5,11.4624,3.4828
130,6,-7.6019,-12.6477
130,7,-15.0855,8.8036
130,8,-2.7366,3.4237
131,0,-9.2480,6.4389
131,1,-8.7757,8.2977
131,2,8.9384,-18.2779
131,3,-25.2812,-18.5385
131,4,5.8477,-21.4224
131,5,11.4679,3.3973
131,6,-7.6066,-12.7063
131,7,-15.1064,8.7640
131,8,-2.7882,3.4527
132,0,-9.2205,6.3523
132,1,-8.9263,8.2900
132,2,8.8371,-18.2757
132,3,-25.3437,-18.5537
132,4,5.9192,-21.4721
132,5,11.4733,3.3119
132,6,-7.6111,-12.7649
132,7,-15.1266,8.7241
132,8,-2.8403,3.4819
133,0,-9.1927,6.2669
133,1,-9.0777,8.2773
133,2,8.7350,-18.2743
133,3,-25.4061,-18.5689
133,4,5.9911,-21.5213
133,5,11.4785,3.2263
133,6,-7.6156,-12.8233
133,7,-15.1461,8.6840
133,8,-2.8928,3.5113
134,0,-9.1647,6.1828
134,1,-9.2294,8.2597
134,2,8.6322,-18.2736
134,3,-25.4684,-18.5840
134,4,6.0634,-21.5699
134,5,11.4836,3.1407
134,6,-7.6199,-12.8817
134,7,-15.1649,8.6436
134,8,-2.9458,3.5409
135,0,-9.1367,6.0997
135,1,-9.3811,8.2376
135,2,8.5286,-18.2737
135,3,-25.5307,-18.5991
135,4,6.1360,-21.6179
135,5,11.4884,3.0551
135,6,-7.6242,-12.9400
135,7,-15.1830,8.6029
135,8,-2.9993,3.5706
136,0,-9.1086,6.0177
136,1,-9.5325,8.2113
136,2,8.4243,-18.2746
136,3,-25.5930,-18.6141
136,4,6.2091,-21.6653
136,5,11.4931,2.9694
136,6,-7.6284,-12.9981
136,7,-15.2005,8.5620
136,8,-3.0532,3.6006
137,0,-9.0805,5.9367
137,1,-9.6833,8.1811
137,2,8.3193,-18.2765
137,3,-25.6551,-18.6291
137,4,6.2825,-21.7120
137,5,11.4976,2.8837
137,6,-7.6326,-13.0562
137,7,-15.2173,8.5208
137,8,-3.1077,3.6307
138,0,-9.0526,5.8565
138,1,-9.8333,8.1473
138,2,8.2137,-18.2794
138,3,-25.7172,-18.6440
138,4,6.3562,-21.7580
138,5,11.5019,2.7979
138,6,-7.6366,-13.1142
138,7,-15.2334,8.4794
138,8,-3.1627,3.6610
139,0,-9.0247,5.7770
139,1,-9.9825,8.1103
139,2,8.1074,-18.2834
139,3,-25.7792,-18.6588
139,4,6.4302,-21.8033
139,5,11.5060,2.7121
139,6,-7.6406,-13.1721
139,7,-15.2488,8.4378
139,8,-3.2182,3.6915
140,0,-8.9969,5.6982
140,1,-10.1307,8.0704
140,2,8.0005,-18.2884
140,3,-25.8411,-18.6736
140,4,6.5046,-21.8478
140,5,11.5100,2.6263
140,6,-7.6444,-13.2299
140,7,-15.2635,8.3959
140,8,-3.2744,3.7221
141,0,-8.9691,5.6200
141,1,-10.2780,8.0278
141,2,7.8930,-18.2945
141,3,-25.9030,-18.6884
141,4,6.5792,-21.8915
141,5,11.5138,2.5404
141,6,-7.6482,-13.2876
141,7,-15.2775,8.3537
141,8,-3.3311,3.7530
142,0,-8.9414,5.5423
142,1,-10.4244,7.9830
142,2,7.7851,-18.3018
142,3,-25.9648,-18.7031
142,4,6.6540,-21.9344
142,5,11.5174,2.4545
142,6,-7.6520,-13.3452
142,7,-15.2908,8.3113
142,8,-3.3884,3.7840
143,0,-8.9138,5.4651
143,1,-10.5698,7.9360
143,2,7.6767,-18.3104
143,3,-26.0266,-18.7178
143,4,6.7291,-21.9765
143,5,11.5209,2.3685
143,6,-7.6556,-13.4027
143,7,-15.3035,8.2686
143,8,-3.4464,3.8153
144,0,-8.8861,5.3882
144,1,-10.7144,7.8871
144,2,7.5679,-18.3202
144,3,-26.0882,-18.7324
144,4,6.8043,-22.0177
144,5,11.5241,2.2825
144,6,-7.6591,-13.4602
144,7,-15.3154,8.2257
144,8,-3.5050,3.8467
145,0,-8.8584,5.3117
145,1,-10.8581,7.8364
145,2,7.4588,-18.3312
145,3,-26.1498,-18.7469
145,4,6.8796,-22.0580
145,5,11.5272,2.1965
145,6,-7.6626,-13.5175
145,7,-15.3265,8.1826
145,8,-3.5643,3.8782
146,0,-8.8306,5.2354
146,1,-11.0011,7.7843
146,2,7.3494,-18.3436
146,3,-26.2114,-18.7614
146,4,6.9551,-22.0974
146,5,11.5302,2.1104
146,6,-7.6660,-13.5747
146,7,-15.3370,8.1392
146,8,-3.6243,3.9100
147,0,-8.8027,5.1595
147,1,-11.1435,7.7307
147,2,7.2398,-18.3572
147,3,-26.2728,-18.7759
147,4,7.0305,-22.1360
147,5,11.5329,2.0242
147,6,-7.6693,-13.6319
147,7,-15.3467,8.0955
147,8,-3.6851,3.9419
148,0,-8.7746,5.0837
148,1,-11.2852,7.6759
148,2,7.1302,-18.3721
148,3,-26.3342,-18.7903
148,4,7.1060,-22.1736
148,5,11.5355,1.9381
148,6,-7.6725,-13.6889
148,7,-15.3556,8.0516
148,8,-3.7467,3.9740
149,0,-8.7463,5.0081
149,1,-11.4264,7.6200
149,2,7.0204,-18.3883
149,3,-26.3956,-18.8046
149,4,7.1815,-22.2104
149,5,11.5380,1.8519
149,6,-7.6756,-13.7459
149,7,-15.3637,8.0075
149,8,-3.8090,4.0063
150,0,-8.7178,4.9327
150,1,-11.5673,7.5630
150,2,6.9107,-18.4057
150,3,-26.4568,-18.8190
150,4,7.2569,-22.2463
150,5,11.5402,1.7656
150,6,-7.6787,-13.8028
150,7,-15.3711,7.9631
150,8,-3.8723,4.0387
151,0,-8.6889,4.8575
151,1,-11.7078,7.5052
151,2,6.8010,-18.4244
151,3,-26.5180,-18.8332
151,4,7.3322,-22.2814
151,5,11.5423,1.6793
151,6,-7.6816,-13.8595
151,7,-15.3776,7.9184
151,8,-3.9363,4.0712
152,0,-8.6597,4.7824
152,1,-11.8482,7.4465
152,2,6.6915,-18.4443
152,3,-26.5792,-18.8474
152,4,7.4073,-22.3157
152,5,11.5443,1.5930
152,6,-7.6845,-13.9162
152,7,-15.3833,7.8734
152,8,-4.0014,4.1039
153,0,-8.6300,4.7074
153,1,-11.9884,7.3871
153,2,6.5821,-18.4653
153,3,-26.6402,-18.8616
153,4,7.4822,-22.3491
153,5,11.5461,1.5066
153,6,-7.6873,-13.9728
153,7,-15.3881,7.8282
153,8,-4.0673,4.1367
154,0,-8.5999,4.6325
154,1,-12.1287,7.3271
154,2,6.4730,-18.4875
154,3,-26.7012,-18.8757
154,4,7.5570,-22.3817
154,5,11.5477,1.4202
154,6,-7.6900,-14.0293
154,7,-15.3921,7.7828
154,8,-4.1343,4.1696
155,0,-8.5692,4.5578
155,1,-12.2692,7.2666
155,2,6.3641,-18.5107
155,3,-26.7621,-18.8897
155,4,7.6315,-22.4136
155,5,11.5491,1.3338
155,6,-7.6926,-14.0857
155,7,-15.3951,7.7370
155,8,-4.2023,4.2027
156,0,-8.5380,4.4832
156,1,-12.4099,7.2055
156,2,6.2555,-18.5350
156,3,-26.8230,-18.9037
156,4,7.7058,-22.4448
156,5,11.5504,1.2473
156,6,-7.6952,-14.1420
156,7,-15.3971,7.6909
156,8,-4.2715,4.2358
157,0,-8.5061,4.4086
157,1,-12.5511,7.1441
157,2,6.1473,-18.5603
157,3,-26.8838,-18.9177
157,4,7.7798,-22.4752
157,5,11.5515,1.1608
157,6,-7.6976,-14.1982
157,7,-15.3981,7.6446
157,8,-4.3418,4.2689
158,0,-8.4734,4.3343
158,1,-12.6929,7.0824
158,2,6.0395,-18.5864
158,3,-26.9445,-18.9316
158,4,7.8535,-22.5050
158,5,11.5525,1.0742
158,6,-7.7000,-14.2543
158,7,-15.3981,7.5979
158,8,-4.4133,4.3021
159,0,-8.4400,4.2601
159,1,-12.8355,7.0205
159,2,5.9320,-18.6135
159,3,-27.0052,-18.9454
159,4,7.9269,-22.5342
159,5,11.5533,0.9876
159,6,-7.7022,-14.3103
159,7,-15.3969,7.5509
159,8,-4.4860,4.3353
160,0,-8.4057,4.1860
160,1,-12.9791,6.9585
160,2,5.8250,-18.6413
160,3,-27.0657,-18.9593
160,4,8.0000,-22.5628
160,5,11.5539,0.9010
160,6,-7.7044,-14.3663
160,7,-15.3945,7.5035
160,8,-4.5602,4.3685
161,0,-8.3704,4.1122
161,1,-13.1239,6.8965
161,2,5.7184,-18.6700
161,3,-27.1263,-18.9730
161,4,8.0727,-22.5908
161,5,11.5544,0.8143
161,6,-7.7065,-14.4221
161,7,-15.3908,7.4557
161,8,-4.6357,4.4016
162,0,-8.3341,4.0386
162,1,-13.2703,6.8347
162,2,5.6122,-18.6993
162,3,-27.1867,-18.9867
162,4,8.1452,-22.6182
162,5,11.5548,0.7276
162,6,-7.7085,-14.4779
162,7,-15.3858,7.4074
162,8,-4.7127,4.4346
163,0,-8.2967,3.9653
163,1,-13.4185,6.7732
163,2,5.5064,-18.7294
163,3,-27.2471,-19.0004
163,4,8.2173,-22.6452
163,5,11.5549,0.6409
163,6,-7.7105,-14.5335
163,7,-15.3793,7.3587
163,8,-4.7912,4.4675
164,0,-8.2581,3.8923
164,1,-13.5688,6.7121
164,2,5.4011,-18.7600
164,3,-27.3074,-19.0140
164,4,8.2890,-22.6716
164,5,11.5550,0.5541
164,6,-7.7123,-14.5891
164,7,-15.3711,7.3094
164,8,-4.8714,4.5001
165,0,-8.2183,3.8197
165,1,-13.7219,6.6519
165,2,5.2963,-18.7913
165,3,-27.3677,-19.0275
165,4,8.3605,-22.6976
165,5,11.5548,0.4673
165,6,-7.7141,-14.6446
165,7,-15.3611,7.2594
165,8,-4.9533,4.5324
166,0,-8.1770,3.7475
166,1,-13.8783,6.5928
166,2,5.1918,-18.8231
166,3,-27.4279,-19.0410
166,4,8.4316,-22.7232
166,5,11.5545,0.3804
166,6,-7.7157,-14.6999
166,7,-15.3490,7.2087
166,8,-5.0369,4.5644
167,0,-8.1343,3.6760
167,1,-14.0386,6.5354
167,2,5.0878,-18.8554
167,3,-27.4880,-19.0545
167,4,8.5023,-22.7483
167,5,11.5541,0.2936
167,6,-7.7173,-14.7552
167,7,-15.3346,7.1569
167,8,-5.1225,4.5959
168,0,-8.0901,3.6050
168,1,-14.2039,6.4804
168,2,4.9843,-18.8881
168,3,-27.5480,-19.0679
168,4,8.5728,-22.7731
168,5,11.5535,0.2066
168,6,-7.7187,-14.8104
168,7,-15.3175,7.1038
168,8,-5.2100,4.6269
169,0,-8.0442,3.5349
169,1,-14.3755,6.4289
169,2,4.8811,-18.9213
169,3,-27.6080,-19.0813
169,4,8.6429,-22.7975
169,5,11.5528,0.1197
169,6,-7.7201,-14.8655
169,7,-15.2971,7.0490
169,8,-5.2995,4.6571
170,0,-7.9965,3.4656
170,1,-14.5550,6.3830
170,2,4.7784,-18.9549
170,3,-27.6679,-19.0946
170,4,8.7127,-22.8215
170,5,11.5519,0.0327
170,6,-7.7214,-14.9206
170,7,-15.2728,6.9916
170,8,-5.3912,4.6866
171,0,-7.9471,3.3974
171,1,-14.7450,6.3462
171,2,4.6761,-18.9889
171,3,-27.7278,-19.1079
171,4,8.7822,-22.8452
171,5,11.5508,-0.0544
171,6,-7.7226,-14.9755
171,7,-15.2436,6.9302
171,8,-5.4851,4.7150
172,0,-7.8957,3.3304
172,1,-14.9483,6.3254
172,2,4.5742,-19.0232
172,3,-27.7876,-19.1211
172,4,8.8513,-22.8686
172,5,11.5496,-0.1415
172,6,-7.7237,-15.0303
172,7,-15.2083,6.8621
172,8,-5.5813,4.7424
173,0,-7.8424,3.2648
173,1,-15.1662,6.3358
173,2,4.4727,-19.0578
173,3,-27.8473,-19.1342
173,4,8.9202,-22.8917
173,5,11.5483,-0.2286
173,6,-7.7247,-15.0851
173,7,-15.1663,6.7809
173,8,-5.6799,4.7683
174,0,-7.7871,3.2008
174,1,-15.3837,6.4066
174,2,4.3716,-19.0928
174,3,-27.9069,-19.1474
174,4,8.9888,-22.9146
174,5,11.5468,-0.3157
174,6,-7.7256,-15.1397
174,7,-15.1238,6.6749
174,8,-5.7808,4.7927
175,0,-7.7298,3.1387
175,1,-15.5426,6.5372
175,2,4.2708,-19.1279
175,3,-27.9665,-19.1604
175,4,9.0571,-22.9371
175,5,11.5451,-0.4029
175,6,-7.7264,-15.1943
175,7,-15.1045,6.5442
175,8,-5.8842,4.8153
176,0,-7.6704,3.0787
176,1,-15.6386,6.6687
176,2,4.1704,-19.1634
176,3,-28.0260,-19.1734
176,4,9.1251,-22.9594
176,5,11.5433,-0.4901
176,6,-7.7271,-15.2488
176,7,-15.1101,6.4130
176,8,-5.9900,4.8359
177,0,-7.6091,3.0210
177,1,-15.7019,6.7843
177,2,4.0703,-19.1990
177,3,-28.0855,-19.1864
177,4,9.1928,-22.9815
177,5,11.5414,-0.5774
177,6,-7.7277,-15.3031
177,7,-15.1284,6.2879
177,8,-6.0981,4.8542
178,0,-7.5458,2.9660
178,1,-15.7481,6.8854
178,2,3.9706,-19.2349
178,3,-28.1448,-19.1993
178,4,9.2602,-23.0033
178,5,11.5393,-0.6647
178,6,-7.7283,-15.3574
178,7,-15.1529,6.1685
178,8,-6.2086,4.8698
179,0,-7.4807,2.9139
179,1,-15.7847,6.9751
179,2,3.8712,-19.2709
179,3,-28.2041,-19.2122
179,4,9.3274,-23.0250
179,5,11.5371,-0.7520
179,6,-7.7287,-15.4117
179,7,-15.1808,6.0535
179,8,-6.3212,4.8826
180,0,-7.4140,2.8649
180,1,-15.8150,7.0559
180,2,3.7722,-19.3071
180,3,-28.2634,-19.2250
180,4,9.3943,-23.0464
180,5,11.5347,-0.8394
180,6,-7.7290,-15.4658
180,7,-15.2104,5.9419
180,8,-6.4359,4.8923
181,0,-7.3459,2.8194
181,1,-15.8411,7.1294
181,2,3.6734,-19.3435
181,3,-28.3226,-19.2378
181,4,9.4610,-23.0676
181,5,11.5322,-0.9268
181,6,-7.7292,-15.5198
181,7,-15.2411,5.8330
181,8,-6.5523,4.8986
182,0,-7.2766,2.7774
182,1,-15.8642,7.1970
182,2,3.5749,-19.3800
182,3,-28.3817,-19.2505
182,4,9.5274,-23.0886
182,5,11.5295,-1.0143
182,6,-7.7293,-15.5738
182,7,-15.2724,5.7263
182,8,-6.6703,4.9014
183,0,-7.2065,2.7392
183,1,-15.8850,7.2598
183,2,3.4767,-19.4166
183,3,-28.4407,-19.2632
183,4,9.5936,-23.1095
183,5,11.5267,-1.1018
183,6,-7.7293,-15.6276
183,7,-15.3040,5.6213
183,8,-6.7896,4.9004
184,0,-7.1358,2.7048
184,1,-15.9039,7.3183
184,2,3.3788,-19.4534
184,3,-28.4997,-19.2758
184,4,9.6596,-23.1301
184,5,11.5237,-1.1893
184,6,-7.7292,-15.6814
184,7,-15.3356,5.5178
184,8,-6.9099,4.8957
185,0,-7.0648,2.6744
185,1,-15.9214,7.3732
185,2,3.2812,-19.4902
185,3,-28.5586,-19.2884
185,4,9.7253,-23.1506
185,5,11.5206,-1.2769
185,6,-7.7290,-15.7351
185,7,-15.3671,5.4156
185,8,-7.0307,4.8870
186,0,-6.9940,2.6478
186,1,-15.9376,7.4250
186,2,3.1838,-19.5272
186,3,-28.6175,-19.3010
186,4,9.7908,-23.1710
186,5,11.5174,-1.3645
186,6,-7.7286,-15.7887
186,7,-15.3984,5.3145
186,8,-7.1518,4.8745
187,0,-6.9237,2.6250
187,1,-15.9527,7.4739
187,2,3.0867,-19.5642
187,3,-28.6763,-19.3134
187,4,9.8560,-23.1911
187,5,11.5140,-1.4521
187,6,-7.7282,-15.8422
187,7,-15.4295,5.2143
187,8,-7.2729,4.8582
188,0,-6.8541,2.6059
188,1,-15.9670,7.5203
188,2,2.9899,-19.6013
188,3,-28.7350,-19.3259
188,4,9.9211,-23.2112
188,5,11.5105,-1.5398
188,6,-7.7277,-15.8957
188,7,-15.4603,5.1150
188,8,-7.3937,4.8382
189,0,-6.7855,2.5903
189,1,-15.9803,7.5644
189,2,2.8932,-19.6384
189,3,-28.7936,-19.3383
189,4,9.9859,-23.2311
189,5,11.5068,-1.6275
189,6,-7.7270,-15.9490
189,7,-15.4907,5.0164
189,8,-7.5138,4.8147
190,0,-6.7181,2.5779
190,1,-15.9930,7.6065
190,2,2.7968,-19.6757
190,3,-28.8522,-19.3506
190,4,10.0506,-23.2508
190,5,11.5030,-1.7153
190,6,-7.7262,-16.0023
190,7,-15.5208,4.9185
190,8,-7.6331,4.7880
191,0,-6.6522,2.5687
191,1,-16.0049,7.6466
191,2,2.7006,-19.7129
191,3,-28.9107,-19.3629
191,4,10.1150,-23.2704
191,5,11.4990,-1.8031
191,6,-7.7254,-16.0555
191,7,-15.5504,4.8211
191,8,-7.7515,4.7582
192,0,-6.5878,2.5622
192,1,-16.0162,7.6851
192,2,2.6046,-19.7502
192,3,-28.9692,-19.3752
192,4,10.1793,-23.2899
192,5,11.4950,-1.8910
192,6,-7.7244,-16.1086
192,7,-15.5796,4.7243
192,8,-7.8686,4.7256
193,0,-6.5252,2.5583
193,1,-16.0269,7.7218
193,2,2.5089,-19.7875
193,3,-29.0275,-19.3874
193,4,10.2433,-23.3093
193,5,11.4907,-1.9788
193,6,-7.7232,-16.1616
193,7,-15.6083,4.6280
193,8,-7.9845,4.6904
194,0,-6.4642,2.5567
194,1,-16.0370,7.7571
194,2,2.4133,-19.8249
194,3,-29.0859,-19.3995
194,4,10.3072,-23.3285
194,5,11.4863,-2.0668
194,6,-7.7220,-16.2146
194,7,-15.6365,4.5321
194,8,-8.0991,4.6528
195,0,-6.4051,2.5573
195,1,-16.0465,7.7910
195,2,2.3179,-19.8623
195,3,-29.1441,-19.4116
195,4,10.3709,-23.3477
195,5,11.4818,-2.1547
195,6,-7.7207,-16.2675
195,7,-15.6643,4.4367
195,8,-8.2123,4.6131
196,0,-6.3478,2.5597
196,1,-16.0556,7.8235
196,2,2.2227,-19.8997
196,3,-29.2023,-19.4237
196,4,10.4344,-23.3667
196,5,11.4772,-2.2427
196,6,-7.7192,-16.3203
196,7,-15.6915,4.3416
196,8,-8.3242,4.5715
197,0,-6.2923,2.5639
197,1,-16.0641,7.8548
197,2,2.1277,-19.9371
197,3,-29.2604,-19.4357
197,4,10.4978,-23.3856
197,5,11.4724,-2.3307
197,6,-7.7176,-16.3730
197,7,-15.7182,4.2469
197,8,-8.4346,4.5282
198,0,-6.2386,2.5695
198,1,-16.0721,7.8849
198,2,2.0328,-19.9745
198,3,-29.3185,-19.4477
198,4,10.5609,-23.4044
198,5,11.4675,-2.4188
198,6,-7.7159,-16.4257
198,7,-15.7444,4.1526
198,8,-8.5437,4.4834
199,0,-6.1867,2.5765
199,1,-16.0797,7.9138
199,2,1.9381,-20.0119
199,3,-29.3764,-19.4596
199,4,10.6239,-23.4230
199,5,11.4624,-2.5069
199,6,-7.7140,-16.4782
199,7,-15.7700,4.0585
199,8,-8.6515,4.4372
200,0,-6.1365,2.5846
200,1,-16.0868,7.9417
200,2,1.8436,-20.0493
200,3,-29.4344,-19.4714
200,4,10.6868,-23.4416
200,5,11.4572,-2.5951
200,6,-7.7120,-16.5307
200,7,-15.7950,3.9648
200,8,-8.7581,4.3898
201,0,-6.0880,2.5938
201,1,-16.0934,7.9685
201,2,1.7492,-20.0867
201,3,-29.4922,-19.4833
201,4,10.7494,-23.4601
201,5,11.4519,-2.6833
201,6,-7.7099,-16.5832
201,7,-15.8195,3.8714
201,8,-8.8634,4.3413
202,0,-6.0411,2.6039
202,1,-16.0996,7.9943
202,2,1.6550,-20.1240
202,3,-29.5500,-19.4950
202,4,10.8119,-23.4785
202,5,11.4464,-2.7715
202,6,-7.7077,-16.6355
202,7,-15.8434,3.7782
202,8,-8.9675,4.2918
203,0,-5.9958,2.6149
203,1,-16.1053,8.0192
203,2,1.5609,-20.1614
203,3,-29.6077,-19.5068
203,4,10.8743,-23.4968
203,5,11.4408,-2.8598
203,6,-7.7053,-16.6878
203,7,-15.8667,3.6853
203,8,-9.0705,4.2415
204,0,-5.9520,2.6265
204,1,-16.1106,8.0431
204,2,1.4670,-20.1987
204,3,-29.6654,-19.5185
204,4,10.9365,-23.5149
204,5,11.4350,-2.9481
204,6,-7.7028,-16.7400
204,7,-15.8894,3.5926
204,8,-9.1725,4.1905
205,0,-5.9096,2.6387
205,1,-16.1154,8.0662
205,2,1.3732,-20.2360
205,3,-29.7229,-19.5301
205,4,10.9986,-23.5330
205,5,11.4291,-3.0364
205,6,-7.7001,-16.7922
